username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
"Abhinav ALondres, ",2012,19,9,None,None,royaume-uni,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Madhur D,2008,45,161,None,None,inde,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
"Anup BPune, ",2014,1,1,None,None,inde,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Magdalena527,2014,1,1,None,None,royaume-uni,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
elestock81,2010,40,93,None,None,None,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Fahad_AlSalman,2011,2,25,25-34,H,arabie saoudite,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
784AnnaN,2012,27,18,None,None,suisse,"{'Asiatique': 2, 'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Chinoise': 1}",4.06,4.28,4.06,3.78,4.0,0.0,2.0
rsibia,2006,42,32,None,None,None,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
InvincibleKP,2009,196,144,25-34,H,australie,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
seniorvisitor,2008,17,464,None,None,None,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
sacmis,2010,94,61,None,None,None,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
sushil a,2014,1,0,None,None,None,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Harsh2793,2014,3,3,None,None,None,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Mumbaitoeurope,2014,6,2,None,None,hongrie,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
chalapatisatish,2010,1,34,None,None,coree du sud,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
ChinmayG3,2012,1,52,None,None,None,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
skrish16,2013,1,1,None,None,suisse,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Lifeisours,2009,24,294,None,None,suisse,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
swissmelbz,2013,2,2,None,None,None,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
swati1709,2012,6,3,None,None,inde,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
pujarahospital,2013,2,2,None,None,None,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Maria6005,2013,5,16,25-34,F,suisse,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Shantanu1970,2013,4,28,None,None,inde,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
"jennfengelsLuzern, ",2008,3,69,None,None,suisse,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
li_wa6605,2012,8,51,None,None,suisse,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
ALOK MMumbai,2012,2,3,18-24,H,None,"{'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Swisstraveler27,2017,96,41,None,None,suisse,"{'Suisse': 2, 'Europeenne': 2, 'Europe_centrale': 2, 'Saine': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar': 1}",4.04,3.91,4.15,3.74,2.43,0.0,1.78
Flowingriver108,2009,5,53,None,None,suisse,"{'Suisse': 1, 'Cafe': 1}",4.0,4.0,3.5,3.5,3.5,0.0,2.0
PerthFernPerth,2010,242,86,None,None,None,"{'Suisse': 2, 'Europeenne': 2, 'Europe_centrale': 2, 'Saine': 1, 'Americaine': 1}",3.89,3.04,3.04,3.04,3.04,0.0,1.43
"761johanfNuenen, ",2016,92,91,None,None,pays-bas,"{'Suisse': 2, 'Mediterraneenne': 2, 'Italienne': 2, 'Europeenne': 2, 'Francaise': 1, 'Europe_centrale': 1}",4.15,4.38,4.15,4.0,1.88,0.0,2.0
Eli GRamat ,2011,364,184,50-64,H,israel,"{'Suisse': 2, 'Europeenne': 1, 'Europe_centrale': 1}",3.81,4.0,4.12,3.81,4.0,0.0,2.0
879bradc,2014,37,21,None,None,None,{'Suisse': 1},3.5,4.0,3.5,3.5,4.0,0.0,2.0
PineappleShen,2011,1,1,None,None,None,{'Suisse': 1},3.5,4.0,3.5,3.5,4.0,0.0,2.0
Jeff_From_LASanta ,2010,56,48,None,None,None,{'Suisse': 1},3.5,4.0,3.5,3.5,4.0,0.0,2.0
SusieqaApple Valley,2008,353,222,50-64,F,None,"{'Suisse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1}",3.75,4.0,3.75,3.75,4.0,0.0,2.0
"129SarahW129Oxford, ",2012,23,11,None,None,royaume-uni,{'Suisse': 1},3.5,4.0,3.5,3.5,4.0,0.0,2.0
Nutsnella,2011,126,96,None,None,etats-unis,{'Suisse': 1},3.5,4.0,3.5,3.5,4.0,0.0,2.0
gfplux,2007,692,120,65+,H,luxembourg,{'Suisse': 1},3.5,4.0,3.5,3.5,4.0,0.0,2.0
P_and_C2013,2009,203,101,None,None,thailande,{'Suisse': 1},3.5,4.0,3.5,3.5,4.0,0.0,2.0
DWDenCO,2014,104,58,None,None,None,{'Suisse': 1},3.5,4.0,3.5,3.5,4.0,0.0,2.0
manilx,2013,60,121,None,None,portugal,{'Suisse': 1},3.5,4.0,3.5,3.5,4.0,0.0,2.0
206davidt,2013,35,29,None,None,None,{'Suisse': 1},3.5,4.0,3.5,3.5,4.0,0.0,2.0
sb5000,2006,154,95,50-64,H,None,"{'Pizza': 2, 'Mediterraneenne': 2, 'Italienne': 2, 'Europeenne': 2, 'Europe_centrale': 2, 'Suisse': 1, 'Pub': 1, 'Bar': 1, 'Americaine': 1, 'Allemande': 1}",3.65,3.81,3.81,3.46,3.81,0.0,2.0
Swissie44,2013,54,26,None,None,australie,"{'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.5,4.5,4.5,4.5,4.5,0.0,2.0
jufo88,2008,14,11,None,None,suisse,"{'Europeenne': 2, 'Saine': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Italienne': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Asiatique': 1}",4.25,4.5,4.25,4.0,4.25,0.0,2.0
"s-jstevensKingswinford, ",2011,192,90,35-49,F,royaume-uni,"{'Mediterraneenne': 2, 'Europeenne': 2, 'Suisse': 1, 'Saine': 1, 'Pizza': 1, 'Italienne': 1, 'Espagnole': 1, 'Catalane': 1}",4.19,4.04,4.35,4.19,4.35,0.0,2.0
SwissmexRoissy-en-,2005,159,346,35-49,H,france,"{'Suisse': 2, 'Europeenne': 2, 'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Asiatique': 1}",3.69,4.0,3.81,3.69,4.08,0.0,2.0
477catherinec,2013,11,5,None,None,suisse,"{'Europeenne': 5, 'Suisse': 3, 'Mediterraneenne': 3, 'Italienne': 3, 'Europe_centrale': 3, 'Saine': 1, 'Pub': 1, 'Pizza': 1, 'Fusion': 1, 'Espagnole': 1, 'Catalane': 1, 'Bar': 1}",4.2,4.12,4.05,3.78,2.95,0.0,2.0
864fannyd,2015,9,6,None,None,None,"{'Mediterraneenne': 3, 'Italienne': 3, 'Europeenne': 2, 'Asiatique': 2, 'Toscane': 1, 'Thai': 1, 'Sushi': 1, 'Suisse': 1, 'Saine': 1, 'Pizza': 1, 'Moderne': 1, 'Japonaise': 1, 'Italie_du_Centre': 1, 'Europe_centrale': 1}",4.25,4.38,4.25,3.75,3.25,0.25,2.25
463georgebWest ,2013,137,76,None,None,None,"{'Suisse': 1, 'Soupes': 1, 'Saine': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Grillades': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Bar_a_vins': 1, 'Bar': 1}",4.17,4.33,4.17,4.0,2.83,0.0,2.0
CanberraJenny,2009,330,160,50-64,F,australie,"{'Mediterraneenne': 3, 'Italienne': 2, 'Europeenne': 2, 'Suisse': 1, 'Saine': 1, 'Europe_centrale': 1, 'Espagnole': 1, 'Catalane': 1, 'Bar_a_vins': 1}",4.5,4.5,4.3,4.15,2.95,0.0,2.0
Marco F,2010,136,1059,50-64,H,allemagne,"{'Italienne': 2, 'Suisse': 1, 'Saine': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Europeenne': 1, 'Europe_centrale': 1}",3.64,3.93,3.43,3.71,3.71,0.0,2.0
LexCH16,2016,33,27,None,None,suisse,"{'Suisse': 2, 'Europeenne': 2, 'Saine': 1, 'Internationale': 1, 'Europe_centrale': 1}",4.25,4.75,4.5,4.25,2.25,0.5,3.0
strangeste,2008,57,103,25-34,F,suisse,"{'Europeenne': 3, 'Suisse': 2, 'Europe_centrale': 2, 'Asiatique': 2, 'Vietnamienne': 1, 'Thai': 1, 'Steakhouse': 1, 'Soupes': 1, 'Saine': 1, 'Mediterraneenne': 1, 'Indienne': 1, 'Francaise': 1, 'Americaine': 1}",4.38,4.62,4.0,4.0,4.0,0.0,2.25
OliRemy,2016,4,3,None,None,suisse,"{'Mediterraneenne': 2, 'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Italienne': 1, 'Europeenne': 1, 'Espagnole': 1, 'Catalane': 1, 'Asiatique': 1}",4.17,4.25,4.17,4.25,2.46,0.0,2.0
irka657Suisse,2007,76,141,None,None,suisse,"{'Italienne': 2, 'Europeenne': 2, 'Suisse': 1, 'Saine': 1, 'Mediterraneenne': 1}",4.77,4.36,4.55,4.14,0.32,0.0,1.55
ksummergirlSaint ,2012,129,43,None,None,None,"{'Europeenne': 2, 'Suisse': 1, 'Saine': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europe_centrale': 1}",3.61,3.83,3.61,3.83,3.78,0.0,2.0
brimel,2006,244,192,None,None,None,"{'Soupes': 1, 'Saine': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Bar_a_vins': 1}",3.71,4.0,4.21,3.71,4.29,0.0,2.0
rmdashrf,2018,7,5,None,None,suisse,"{'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.0,4.5,4.0,4.0,4.0,0.0,2.0
lunazelie,2008,14,12,None,None,suisse,"{'Europeenne': 6, 'Suisse': 3, 'Italienne': 3, 'Toscane': 1, 'Saine': 1, 'Mediterraneenne': 1, 'Italie_du_Centre': 1, 'Internationale': 1, 'Francaise': 1}",3.85,3.98,3.9,3.42,3.3,0.0,2.2
"Patricia186487Aberdeen, ",2009,221,86,50-64,F,royaume-uni,"{'Europeenne': 3, 'Toscane': 1, 'Thai': 1, 'Suisse': 1, 'Saine': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Italie_du_Centre': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Asiatique': 1}",4.0,4.21,4.11,3.61,3.96,0.21,2.21
dkaf7,2011,123,48,None,None,suisse,"{'Europeenne': 8, 'Suisse': 7, 'Europe_centrale': 6, 'Internationale': 2, 'Toscane': 1, 'Saine': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Italie_du_Centre': 1, 'Grillades': 1, 'Chinoise': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",3.84,4.04,4.05,3.72,1.9,0.1,2.1
79ibrahima,2016,23,15,None,None,chypre,"{'Italienne': 2, 'Pizza': 1, 'Mediterraneenne': 1, 'Lombarde': 1, 'Italie_du_Nord': 1, 'Internationale': 1}",4.0,4.5,4.25,4.0,4.0,0.0,2.0
magnolia14302526,2013,20,21,None,None,suisse,"{'Pizza': 2, 'Italienne': 2, 'Mediterraneenne': 1, 'Internationale': 1, 'Europeenne': 1}",4.0,4.29,4.0,4.0,2.29,0.0,2.0
louise-ferrer,2020,15,7,None,None,None,"{'Europeenne': 5, 'Cafe': 3, 'Internationale': 2, 'Bar': 2, 'Toscane': 1, 'Saine': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Italie_du_Centre': 1, 'Francaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.96,4.26,4.04,3.74,2.23,0.0,2.14
neve1978neve,2014,23,18,None,None,italie,"{'Suisse': 1, 'Saine': 1, 'Moderne': 1, 'Europeenne': 1, 'Diner': 1, 'Cafe': 1}",4.5,5.0,4.0,4.5,0.0,0.0,2.0
Gammuel_93Canton de ,2018,3,3,None,None,suisse,"{'Suisse': 1, 'Saine': 1, 'Moderne': 1, 'Europeenne': 1, 'Diner': 1, 'Cafe': 1}",4.5,5.0,4.0,4.5,0.0,0.0,2.0
Connector64233044529,2021,1,1,None,None,suisse,"{'Suisse': 1, 'Saine': 1, 'Moderne': 1, 'Europeenne': 1, 'Diner': 1, 'Cafe': 1}",4.5,5.0,4.0,4.5,0.0,0.0,2.0
Irene R,2022,1,1,None,None,None,"{'Suisse': 1, 'Saine': 1, 'Moderne': 1, 'Europeenne': 1, 'Diner': 1, 'Cafe': 1}",4.5,5.0,4.0,4.5,0.0,0.0,2.0
BrigitteAmhof,2017,1,1,None,None,None,"{'Suisse': 1, 'Saine': 1, 'Moderne': 1, 'Europeenne': 1, 'Diner': 1, 'Cafe': 1}",4.5,5.0,4.0,4.5,0.0,0.0,2.0
Chriggy1987,2012,13,8,None,None,suisse,"{'Suisse': 1, 'Saine': 1, 'Moderne': 1, 'Europeenne': 1, 'Diner': 1, 'Cafe': 1}",4.81,1.88,1.5,1.69,0.0,0.0,0.75
Dorice H,2015,2,2,None,None,suisse,"{'Suisse': 1, 'Saine': 1, 'Moderne': 1, 'Europeenne': 1, 'Diner': 1, 'Cafe': 1}",4.5,5.0,4.0,4.5,0.0,0.0,2.0
Blauekiwi,2021,1,1,None,None,None,"{'Suisse': 1, 'Saine': 1, 'Moderne': 1, 'Europeenne': 1, 'Diner': 1, 'Cafe': 1}",4.5,5.0,4.0,4.5,0.0,0.0,2.0
Annasding,2019,6,6,None,None,None,"{'Suisse': 1, 'Saine': 1, 'Moderne': 1, 'Europeenne': 1, 'Diner': 1, 'Cafe': 1}",4.5,5.0,4.0,4.5,0.0,0.0,2.0
32LindaSan ,2004,12,13,None,None,None,"{'Suisse': 1, 'Europeenne': 1}",4.5,5.0,4.5,4.5,0.0,0.0,2.0
FJP-TEX,2012,71,46,50-64,H,None,"{'Saine': 1, 'Mediterraneenne': 1, 'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1, 'Francaise': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.28,4.5,4.28,4.0,4.28,0.0,2.0
Hughes52Essex,2007,24,16,None,None,None,"{'Suisse': 1, 'Saine': 1, 'Mediterraneenne': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Espagnole': 1, 'Catalane': 1}",4.14,4.14,4.14,4.14,4.14,0.0,1.29
Mgyarmati,2008,24,32,None,None,suisse,"{'Europeenne': 2, 'Toscane': 1, 'Suisse': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Italie_du_Centre': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Americaine': 1}",4.0,4.11,3.86,3.5,3.14,0.22,2.0
2travelingbugs,2009,109,183,25-34,F,None,"{'Europeenne': 2, 'Saine': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Coreenne': 1, 'Cafe': 1, 'Asiatique': 1}",3.83,4.0,3.83,3.5,4.0,0.0,2.0
Chriscoau1162,2018,9,7,35-49,None,suisse,"{'Europeenne': 2, 'Suisse': 1, 'Europe_centrale': 1}",4.31,4.31,4.31,4.31,4.12,0.0,2.0
Wes M,2018,2,2,None,None,None,"{'Suisse': 1, 'Saine': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
756martac,2013,14,13,None,None,espagne,"{'Suisse': 1, 'Saine': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
Mark H,2011,79,57,None,None,australie,"{'Suisse': 1, 'Saine': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
eve1950New Jersey,2008,212,113,None,None,None,"{'Suisse': 1, 'Saine': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
claudio b,2015,220,141,None,None,suisse,"{'Europeenne': 9, 'Italienne': 7, 'Suisse': 5, 'Mediterraneenne': 4, 'Europe_centrale': 4, 'Pizza': 3, 'Internationale': 2, 'Traiteur': 1, 'Scandinave': 1, 'Saine': 1, 'Espagnole': 1, 'Catalane': 1}",4.14,3.71,3.62,3.47,2.56,0.15,1.92
AntonovTorino,2009,95,157,35-49,H,suisse,"{'Thai': 3, 'Asiatique': 3, 'Vietnamienne': 1}",4.31,4.31,4.15,4.15,2.46,0.0,1.69
Torsten S,2018,4,3,None,None,None,"{'Thai': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
blacknigellabasel,2010,15,165,None,None,None,"{'Thai': 2, 'Asiatique': 2, 'Saine': 1}",4.22,4.5,4.5,3.72,4.5,0.56,2.56
steveco2015,2015,123,45,None,None,None,"{'Suisse': 1, 'Soupes': 1, 'Saine': 1, 'Internationale': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Bar_a_vins': 1}",4.0,4.17,4.17,4.0,3.0,0.0,2.0
Roman KHong Kong,2009,169,309,35-49,H,None,"{'Suisse': 2, 'Europeenne': 2, 'Europe_centrale': 2, 'Saine': 1, 'Internationale': 1}",4.5,4.5,4.5,4.0,4.75,0.0,2.5
Wolfiemiff,2013,97,76,50-64,H,royaume-uni,"{'Suisse': 2, 'Europeenne': 2, 'Europe_centrale': 2, 'Saine': 1, 'Moderne': 1, 'Internationale': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.5
kamiak,2008,127,60,50-64,H,None,"{'Suisse': 1, 'Saine': 1, 'Mediterraneenne': 1, 'Europeenne': 1, 'Espagnole': 1, 'Catalane': 1, 'Cafe': 1}",4.25,4.25,4.25,4.0,4.0,0.0,2.0
cliveb548,2014,41,17,25-34,H,suisse,"{'Europeenne': 3, 'Suisse': 2, 'Europe_centrale': 2, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1}",4.08,3.21,3.42,3.04,3.38,0.0,2.0
Pioneer21919773134,2021,30,16,None,None,None,"{'Saine': 3, 'Suisse': 2, 'Francaise': 2, 'Europeenne': 2, 'Bar': 2, 'Suedoise': 1, 'Scandinave': 1, 'Pizza': 1, 'Norvegienne': 1, 'Napolitaine': 1, 'Marocaine': 1, 'Italienne': 1, 'Italie_du_Sud': 1, 'Indienne': 1, 'Europe_centrale': 1, 'Danoise': 1, 'Campanie': 1}",4.33,3.3,3.15,3.0,1.5,0.17,1.8
AnjaS936,2012,58,234,25-34,F,suisse,"{'Thai': 1, 'Saine': 1, 'Marocaine': 1, 'Internationale': 1, 'Europeenne': 1, 'Bar': 1, 'Asiatique': 1}",4.15,4.5,4.15,4.15,3.65,0.0,2.0
Coastal21510791315,2022,5,3,None,None,suisse,"{'Soupes': 1, 'Saine': 1, 'Japonaise': 1, 'Bar_a_vins': 1, 'Asiatique': 1}",3.75,3.94,3.94,3.56,3.0,0.0,2.0
415thierryn,2016,203,466,None,None,None,"{'Soupes': 1, 'Saine': 1, 'Bar_a_vins': 1}",3.07,3.36,3.36,3.07,2.57,0.0,1.57
Clea69,2013,20,12,None,None,None,"{'Soupes': 1, 'Saine': 1, 'Bar_a_vins': 1}",3.5,4.0,4.0,3.5,4.5,0.0,2.0
Alessio P,2013,212,79,None,None,italie,"{'Europeenne': 4, 'Suisse': 3, 'Europe_centrale': 3, 'Soupes': 2, 'Saine': 2, 'Steakhouse': 1, 'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1, 'Internationale': 1, 'Bar_a_vins': 1, 'Bar': 1}",4.32,4.4,4.3,4.12,1.5,0.0,2.0
BwowwGA,2018,12,12,None,None,None,"{'Soupes': 1, 'Saine': 1, 'Bar_a_vins': 1}",3.5,4.0,4.0,3.5,4.5,0.0,2.0
tundra1999,2007,141,107,35-49,F,None,"{'Soupes': 1, 'Saine': 1, 'Bar_a_vins': 1}",3.5,4.0,4.0,3.5,4.5,0.0,2.0
PetitoursAlex,2016,5,4,None,None,luxembourg,"{'Soupes': 1, 'Saine': 1, 'Bar_a_vins': 1}",3.5,4.0,4.0,3.5,4.5,0.0,2.0
Dukk Yvonne L,2017,1,1,None,None,None,"{'Soupes': 1, 'Saine': 1, 'Bar_a_vins': 1}",3.5,4.0,4.0,3.5,4.5,0.0,2.0
"GruntaNZChristchurch, ",2016,106,24,None,None,nouvelle-zelande,"{'Soupes': 1, 'Saine': 1, 'Bar_a_vins': 1}",3.5,4.0,4.0,3.5,4.5,0.0,2.0
"Joanna WLondres, ",2008,34,27,None,None,royaume-uni,"{'Soupes': 1, 'Saine': 1, 'Internationale': 1, 'Europeenne': 1, 'Bar_a_vins': 1, 'Bar': 1}",3.8,3.7,3.7,3.5,4.2,0.0,2.6
Judy BLes ,2005,282,529,None,None,canada,"{'Soupes': 1, 'Saine': 1, 'Bar_a_vins': 1}",3.5,4.0,4.0,3.5,4.5,0.0,2.0
damzie2016San ,2016,2,2,None,None,None,"{'Soupes': 1, 'Saine': 1, 'Bar_a_vins': 1}",3.5,4.0,4.0,3.5,4.5,0.0,2.0
"Margriet719Porirua, ",2015,26,16,None,None,nouvelle-zelande,"{'Soupes': 1, 'Saine': 1, 'Bar_a_vins': 1}",3.5,4.0,4.0,3.5,4.5,0.0,2.0
"JulieMSurreySurrey, ",2008,101,97,35-49,F,royaume-uni,"{'Soupes': 1, 'Saine': 1, 'Chinoise': 1, 'Bar_a_vins': 1}",3.25,3.75,3.75,3.5,4.25,0.0,2.0
nadavpor,2009,111,178,25-34,H,None,"{'Thai': 1, 'Suisse': 1, 'Saine': 1, 'Europeenne': 1, 'Asiatique': 1}",3.79,4.29,4.29,3.5,2.57,0.57,2.57
irkbylihp,2016,87,41,None,None,suisse,"{'Thai': 2, 'Asiatique': 2, 'Steakhouse': 1, 'Saine': 1, 'Argentine': 1}",4.0,4.5,4.21,3.58,4.33,0.42,2.83
563chelsead,2014,12,15,None,None,None,"{'Suisse': 1, 'Saine': 1, 'Mediterraneenne': 1, 'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
431olivier,2009,2,17,None,None,suisse,"{'Suisse': 2, 'Europeenne': 2, 'Saine': 1, 'Restauration_rapide': 1, 'Cafe': 1}",4.25,4.5,4.0,4.25,4.25,0.0,2.0
MaudeB_12,2012,23,13,None,None,canada,{'Saine': 1},4.0,4.0,4.0,4.0,4.0,0.0,2.0
The W,2015,12,10,None,None,None,{'Saine': 1},4.0,4.0,4.0,4.0,4.0,0.0,2.0
TorutoperSint-Katelijne-,2009,445,150,25-34,H,belgique,{'Saine': 1},4.0,4.0,4.0,4.0,4.0,0.0,2.0
gina WMinnesota,2015,63,34,50-64,F,None,{'Saine': 1},4.0,4.0,4.0,4.0,4.0,0.0,2.0
paulai254,2016,13,11,None,None,None,{'Saine': 1},4.0,4.0,4.0,4.0,4.0,0.0,2.0
"aries_aditiBristol, ",2017,6,6,None,None,royaume-uni,{'Saine': 1},4.0,4.0,4.0,4.0,4.0,0.0,2.0
AlexisRF,2004,305,155,35-49,None,None,{'Saine': 1},4.0,4.0,4.0,4.0,4.0,0.0,2.0
Mode John R,2016,72,17,None,None,None,"{'Europeenne': 2, 'Suisse': 1, 'Saine': 1, 'Pizza': 1, 'Italienne': 1, 'Internationale': 1, 'Europe_centrale': 1}",3.82,4.18,3.82,3.82,2.75,0.0,2.0
Gaynor SAustralia,2009,7,7,65+,F,None,{'Saine': 1},4.0,4.0,4.0,4.0,4.0,0.0,2.0
David KCanton de ,2016,30,12,None,None,suisse,{'Saine': 1},4.0,4.0,4.0,4.0,4.0,0.0,2.0
"Bernie WTerrigal, N",2012,64,17,50-64,H,None,{'Saine': 1},4.0,4.0,4.0,4.0,4.0,0.0,2.0
Priya K,2012,81,30,None,None,None,"{'Saine': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.0,4.0,4.0,3.69,4.31,0.0,2.0
sarahrb87,2015,13,10,25-34,F,suisse,{'Saine': 1},4.0,4.0,4.0,4.0,4.0,0.0,2.0
idas2013,2013,58,287,25-34,F,chine,"{'Europeenne': 2, 'Saine': 1, 'Mediterraneenne': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Bar_a_vins': 1, 'Arabe': 1}",3.67,4.0,3.83,3.67,2.83,0.0,2.0
SeaviewLanzaroteLanzarote,2011,12,231,None,None,None,"{'Saine': 2, 'Thai': 1, 'Asiatique': 1}",4.0,4.25,4.25,3.75,4.25,0.5,2.5
RuthTaylor2012,2014,2,0,None,None,None,{'Saine': 1},4.0,4.0,4.0,4.0,4.0,0.0,2.0
puka_kmd,2014,57,20,None,None,danemark,{'Saine': 1},4.0,4.0,4.0,4.0,4.0,0.0,2.0
alexmU5600NF,2014,31,14,25-34,None,suisse,"{'Internationale': 3, 'Saine': 2, 'Europeenne': 2, 'Ethiopienne': 1, 'Thai': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Libanaise': 1, 'Europe_centrale': 1, 'Asiatique': 1, 'Americaine': 1, 'Africaine': 1}",4.21,4.21,4.26,3.9,2.81,0.0,1.86
