username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
flobl68,2017,5,3,None,None,france,"{'Tunisienne': 1, 'Sushi': 1, 'Saine': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1}",4.17,4.33,4.17,4.17,2.33,0.0,2.0
suzannasilva,2016,11,23,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Asiatique': 1}",4.32,4.5,4.18,4.18,1.25,0.0,2.0
pontus2525,2015,8,6,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Bar': 1, 'Asiatique': 1}",4.2,4.2,4.0,4.0,0.6,0.0,2.0
gregoryv521,2016,7,4,None,None,france,"{'Asiatique': 2, 'Tunisienne': 1, 'Sushi': 1, 'Pakistanaise': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Japonaise': 1, 'Indienne': 1, 'Chinoise': 1}",3.77,3.77,3.8,3.8,1.33,0.0,1.6
arizonaw2017,2017,21,10,None,None,france,"{'Francaise': 3, 'Asiatique': 2, 'Vietnamienne': 1, 'Thai': 1, 'Sushi': 1, 'Pub': 1, 'Japonaise': 1, 'Europeenne': 1, 'Bar': 1, 'Asie_centrale': 1, 'Americaine': 1}",4.21,4.08,3.95,3.95,1.29,0.0,2.0
115sylvainf,2017,9,5,None,None,france,"{'Francaise': 2, 'Sushi': 1, 'Steakhouse': 1, 'Japonaise': 1, 'Grillades': 1, 'Europeenne': 1, 'Asiatique': 1}",3.83,4.0,4.0,3.83,2.17,0.0,2.0
HBL25,2015,9,4,None,None,None,"{'Francaise': 5, 'Europeenne': 2, 'Asiatique': 2, 'Americaine': 2, 'Sushi': 1, 'Steakhouse': 1, 'Pub': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Bar': 1}",4.07,4.07,4.0,3.91,2.28,0.0,1.96
maaaariiieee,2015,8,5,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Thai': 1, 'Japonaise': 1, 'Asiatique': 1}",4.15,4.35,4.15,4.0,1.35,0.0,2.0
Laurette25000,2012,113,45,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.25,4.25,4.08,4.08,1.0,0.0,2.0
Melaniie25,2017,30,14,None,None,None,"{'Francaise': 3, 'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.11,4.22,4.11,4.11,0.0,0.0,1.44
hourdeauxjeremy,2018,1,1,None,None,france,"{'Thai': 1, 'Japonaise': 1, 'Asiatique': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
visiteur19,2019,1,1,None,None,None,"{'Thai': 1, 'Japonaise': 1, 'Asiatique': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
nicolasb15,2014,6,6,None,None,france,"{'Thai': 1, 'Japonaise': 1, 'Asiatique': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
camilleboulet25,2017,2,2,None,None,france,"{'Thai': 1, 'Japonaise': 1, 'Asiatique': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
karacall717,2017,2,2,None,None,france,"{'Thai': 1, 'Japonaise': 1, 'Asiatique': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
181maudp,2016,2,2,None,None,france,"{'Thai': 1, 'Japonaise': 1, 'Asiatique': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
Boblours,2017,11,23,None,None,None,"{'Thai': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Europeenne': 1, 'Asiatique': 1}",3.82,4.0,3.82,3.68,0.91,0.0,2.0
Emilyfe2,2014,18,9,None,None,france,"{'Japonaise': 2, 'Asiatique': 2, 'Thai': 1, 'Sushi': 1}",3.9,4.0,3.9,3.5,0.6,0.0,2.0
kokonuss135,2016,8,5,None,None,france,"{'Europeenne': 3, 'Francaise': 2, 'Thai': 1, 'Japonaise': 1, 'Asiatique': 1}",3.88,4.0,3.88,3.76,1.76,0.0,2.0
johnnnnnnnnn25,2017,15,10,None,None,france,"{'Francaise': 3, 'Tunisienne': 1, 'Sushi': 1, 'Steakhouse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Japonaise': 1, 'Italienne': 1, 'Grillades': 1, 'Europeenne': 1, 'Asiatique': 1, 'Americaine': 1}",4.03,4.08,3.97,3.97,2.61,0.0,2.0
177aur_liec,2014,18,12,None,None,None,"{'Tunisienne': 1, 'Sushi': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1}",4.5,4.5,4.33,4.17,2.83,0.0,2.0
378sebp,2016,10,6,None,None,france,"{'Sushi': 1, 'Restauration_rapide': 1, 'Japonaise': 1, 'Francaise': 1, 'Asiatique': 1}",4.0,4.0,3.77,3.82,0.0,0.0,1.45
Naomi2507,2015,49,17,None,None,france,"{'Francaise': 2, 'Sushi': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Europeenne': 1, 'Asiatique': 1}",3.65,3.85,3.65,3.65,2.35,0.0,1.69
Allez-sandra,2019,4,3,None,None,None,"{'Japonaise': 1, 'Indienne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.58,4.0,3.58,3.67,2.92,0.0,1.83
freyjak2013,2013,27,12,None,None,france,"{'Sushi': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Indienne': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1}",3.69,4.19,3.88,3.88,2.0,0.0,1.62
guiguia73,2014,2,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Indienne': 1, 'Asiatique': 1}",3.5,4.0,3.5,3.5,3.29,0.0,2.0
sophieLaChti,2013,36,224,25-34,F,france,"{'Asiatique': 2, 'Sushi': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1}",3.25,3.61,3.39,3.39,2.89,0.0,1.71
roxane234,2015,4,3,None,None,None,"{'Sushi': 1, 'Restauration_rapide': 1, 'Mexicaine': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.25,4.25,0.0,0.0,1.5
enzopA4210AY,2022,2,2,None,None,None,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.5,0.0,0.0,1.0
nicolasp314,2014,18,9,None,None,None,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.5,0.0,0.0,1.0
clairefB5597UC,2021,5,4,None,None,None,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.5,0.0,0.0,1.0
alpha_alycia,2022,1,1,None,None,None,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.5,0.0,0.0,1.0
Ladycorse,2021,3,2,None,None,None,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.5,0.0,0.0,1.0
pascaljoho,2014,15,11,None,None,france,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.5,0.0,0.0,1.0
heeedine,2009,22,14,None,None,None,"{'Restauration_rapide': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Cafe': 1, 'Bar': 1, 'Asiatique': 1}",2.44,2.67,2.44,2.94,1.56,0.0,1.44
Y350KPchristineb,2020,1,1,None,None,None,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.5,0.0,0.0,1.0
0yvesg,2013,1,2,None,None,suisse,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.5,0.0,0.0,1.0
fabianwG1285WH,2020,1,1,None,None,None,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.5,0.0,0.0,1.0
Chris_Lerable,2020,7,4,None,None,None,"{'Francaise': 2, 'Europeenne': 2, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,3.88,3.33,0.0,1.83
654mich_lec,2016,6,4,None,None,None,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.5,0.0,0.0,1.0
fft25,2017,5,4,None,None,None,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.5,0.0,0.0,1.0
A3343SYcamillep,2019,3,3,None,None,None,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.5,0.0,0.0,1.0
AlainGuy1950,2013,1,1,None,None,france,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.5,0.0,0.0,1.0
melissa_2798,2019,1,2,None,None,suisse,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.5,0.0,0.0,1.0
Bebdede,2015,15,14,None,None,france,"{'Japonaise': 1, 'Francaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.25,4.25,4.25,4.5,0.0,0.0,1.5
clt626,2018,6,4,None,None,None,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.5,0.0,0.0,1.0
totalys,2019,2,2,None,None,None,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.5,0.0,0.0,1.0
vividiabolo,2015,17,9,None,None,royaume-uni,"{'Francaise': 3, 'Steakhouse': 2, 'Grillades': 2, 'Sushi': 1, 'Japonaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",3.79,3.94,3.71,3.79,2.62,0.0,2.0
Globtro-Coach,2014,41,179,35-49,H,france,"{'Francaise': 3, 'Europeenne': 3, 'Bar': 2, 'Sushi': 1, 'Pub': 1, 'Japonaise': 1, 'Cafe': 1, 'Asiatique': 1, 'Americaine': 1}",3.66,3.86,3.66,3.66,2.73,0.0,2.0
Thomas25300,2019,13,7,None,None,None,"{'Francaise': 3, 'Americaine': 2, 'Sushi': 1, 'Steakhouse': 1, 'Pub': 1, 'Japonaise': 1, 'Grillades': 1, 'Europeenne': 1, 'Bar': 1, 'Asiatique': 1}",4.06,4.06,3.92,3.78,2.78,0.0,2.0
RACOUCHOT l,2016,4,4,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1}",4.5,4.5,4.28,4.0,2.22,0.0,2.0
NonoreNicod,2015,3,2,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1}",4.21,4.36,4.21,3.86,3.71,0.0,2.0
fred2557,2013,10,1,None,None,None,"{'Francaise': 3, 'Sushi': 1, 'Steakhouse': 1, 'Pub': 1, 'Japonaise': 1, 'Grillades': 1, 'Europeenne': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",3.8,3.9,3.9,3.6,3.6,0.0,2.0
Kolleur,2016,9,2,None,None,france,"{'Asiatique': 2, 'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1}",4.0,4.0,3.7,3.7,0.4,0.0,1.8
dkmm21,2017,38,18,25-34,H,france,"{'Francaise': 4, 'Sushi': 2, 'Japonaise': 2, 'Bar': 2, 'Asiatique': 2, 'Americaine': 2, 'Steakhouse': 1, 'Pub': 1, 'Grillades': 1, 'Europeenne': 1}",3.52,3.67,3.52,3.52,3.35,0.0,2.0
Nugues S,2016,35,14,None,None,None,"{'Francaise': 5, 'Europeenne': 3, 'Sushi': 2, 'Steakhouse': 2, 'Japonaise': 2, 'Grillades': 2, 'Bar': 2, 'Asiatique': 2, 'Americaine': 1}",3.38,3.54,3.44,3.38,3.27,0.0,2.0
Snackeur_De_Pirate,2019,16,4,None,None,france,"{'Sushi': 1, 'Steakhouse': 1, 'Japonaise': 1, 'Grillades': 1, 'Francaise': 1, 'Asiatique': 1, 'Americaine': 1}",3.72,4.0,3.72,3.72,3.44,0.0,2.0
GerardMandin,2015,4,4,None,None,suisse,"{'Sushi': 1, 'Steakhouse': 1, 'Japonaise': 1, 'Grillades': 1, 'Francaise': 1, 'Asiatique': 1, 'Americaine': 1}",4.42,4.42,4.0,4.0,0.67,0.0,2.0
Inetrava,2018,6,5,None,None,france,"{'Sushi': 1, 'Pub': 1, 'Japonaise': 1, 'Francaise': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",3.83,3.83,3.56,3.56,1.56,0.0,2.0
Nekomajin,2013,5,1,None,None,None,"{'Francaise': 4, 'Pub': 2, 'Bar': 2, 'Americaine': 2, 'Sushi': 1, 'Steakhouse': 1, 'Japonaise': 1, 'Grillades': 1, 'Asiatique': 1}",3.32,3.5,3.5,3.36,3.07,0.0,1.93
marielineja,2016,4,2,None,None,france,"{'Sushi': 1, 'Restauration_rapide': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1}",3.83,3.83,3.5,3.58,0.67,0.0,1.83
Stef P,2015,2,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1}",4.1,4.1,3.8,3.8,1.6,0.0,2.0
nicofrigo,2014,2,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1}",3.5,3.67,3.5,3.5,3.67,0.0,2.0
lea25doubs,2009,5,4,35-49,F,None,"{'Sushi': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1}",3.5,3.79,3.5,3.5,3.43,0.0,2.0
277gaelleh,2014,17,17,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",3.5,4.0,3.5,3.5,3.0,0.0,2.0
Drozbartholet,2018,2,2,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",3.5,4.0,3.5,3.5,3.0,0.0,2.0
29ana_sd,2021,1,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",3.5,4.0,3.5,3.5,3.0,0.0,2.0
Sarl-KDPM,2020,1,1,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",3.5,4.0,3.5,3.5,3.0,0.0,2.0
Q8760IKalinel,2020,3,3,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",3.5,4.0,3.5,3.5,3.0,0.0,2.0
83cecilen,2017,7,7,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",3.5,4.0,3.5,3.5,3.0,0.0,2.0
petite_lilou1974,2020,1,1,None,None,suisse,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",3.5,4.0,3.5,3.5,3.0,0.0,2.0
sarahrM6649DM,2012,3,142,None,None,None,"{'Suisse': 2, 'Francaise': 2, 'Europeenne': 2, 'Sushi': 1, 'Steakhouse': 1, 'Japonaise': 1, 'Europe_centrale': 1, 'Asiatique': 1}",4.04,4.18,3.86,3.68,3.89,0.0,2.0
MikaGDT,2018,2,2,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",3.5,4.0,3.5,3.5,3.0,0.0,2.0
jeannerod2018,2018,2,2,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",3.5,4.0,3.5,3.5,3.0,0.0,2.0
Voy4geurDuFuture,2018,2,2,None,None,suisse,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",3.5,4.0,3.5,3.5,3.0,0.0,2.0
Clo2870,2017,3,2,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",3.5,4.0,3.5,3.5,3.0,0.0,2.0
Nathalietjulien,2015,122,36,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",3.5,4.0,3.5,3.5,3.0,0.0,2.0
Alienor_Louis,2015,7,5,None,None,suisse,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",3.5,4.0,3.5,3.5,3.0,0.0,2.0
868mania,2017,1,1,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",3.5,4.0,3.5,3.5,3.0,0.0,2.0
Renbo H,2017,1,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",3.5,4.0,3.5,3.5,3.0,0.0,2.0
vanessabM2327UD,2016,19,11,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",3.5,4.0,3.5,3.5,3.0,0.0,2.0
quentinmaupate,2016,17,8,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",3.5,4.0,3.5,3.5,3.0,0.0,2.0
toppppppppppppppps,2016,1,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",3.5,4.0,3.5,3.5,3.0,0.0,2.0
meccena,2015,12,6,None,None,suisse,"{'Francaise': 5, 'Europeenne': 4, 'Suisse': 2, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Grecque': 1, 'Bar': 1, 'Asiatique': 1}",4.09,4.28,4.03,3.98,2.41,0.17,2.03
savacla,2012,34,21,None,None,france,"{'Francaise': 3, 'Europeenne': 3, 'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.28,4.39,4.28,3.89,3.94,0.0,2.0
Meliha Maeva E,2015,1,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",3.5,4.0,3.5,3.5,3.0,0.0,2.0
Jean Yves A,2014,1,0,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",3.5,4.0,3.5,3.5,3.0,0.0,2.0
Cardon25,2019,4,4,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
Adventurer643253,2016,7,5,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
Tiphaine1,2015,9,11,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
mac252525,2019,3,2,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
salomelambert,2014,1,2,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
Olle C,2017,21,17,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
PAT P,2013,4,4,None,None,france,"{'Sushi': 2, 'Japonaise': 2, 'Asiatique': 2}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
607mickyg,2016,13,12,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
Daum54122,2013,16,16,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
Floris F,2016,4,3,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
arizonaush,2017,2,3,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
Baccus-ch,2015,6,6,35-49,H,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
Phildaar,2010,65,45,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
CERISE25,2009,9,6,35-49,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
manucha49,2016,5,6,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
AnthonyCY,2016,1,2,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
gasponb,2009,3,95,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
soniav357,2012,35,24,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
153marielleb,2015,5,2,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
l_ab596,2016,2,2,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
CarlosP12,2011,2,17,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
fifiofmeta,2013,7,3,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
EuroTOP,2014,94,46,50-64,None,espagne,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grecque': 1, 'Chinoise': 1, 'Asiatique': 1}",4.32,3.68,3.27,3.68,0.0,0.0,1.82
VinooShivdas,2011,36,40,35-49,H,inde,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",4.07,4.07,3.79,4.07,0.0,0.0,2.0
alinamaria555,2022,1,1,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.5,0.0,0.0,2.0
298piah,2019,3,3,None,None,allemagne,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.5,0.0,0.0,2.0
Kkoenig1,2011,6,91,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.5,0.0,0.0,2.0
artapero,2019,1,1,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.5,0.0,0.0,2.0
Natascha SAllemagne,2015,2,2,None,None,allemagne,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.5,0.0,0.0,2.0
Jules F,2016,13,5,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.5,0.0,0.0,2.0
serizia,2015,25,14,None,None,suisse,"{'Vietnamienne': 1, 'Turque': 1, 'Sushi': 1, 'Restauration_rapide': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",4.17,4.17,4.17,4.17,0.0,0.0,1.67
MadSuperman,2019,6,5,None,None,allemagne,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.5,0.0,0.0,2.0
KathiOnTour88,2014,3,99,25-34,F,allemagne,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.5,0.0,0.0,2.0
haze79,2019,1,1,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.5,0.0,0.0,2.0
cori424,2019,1,1,None,None,allemagne,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.5,0.0,0.0,2.0
AndyS5716,2017,1,1,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.5,0.0,0.0,2.0
KiwiKiri3,2017,3,3,None,None,allemagne,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.5,0.0,0.0,2.0
manuelmY3803ZLAllemagne,2015,43,102,25-34,H,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.5,0.0,0.0,2.0
Maeccis,2016,36,14,None,None,allemagne,"{'Allemande': 3, 'Sushi': 2, 'Italienne': 2, 'Europeenne': 2, 'Europe_centrale': 2, 'Asiatique': 2, 'Vietnamienne': 1, 'Thai': 1, 'Pizza': 1, 'Japonaise': 1}",4.35,3.26,3.23,3.19,0.0,0.0,1.39
Michela425,2011,17,13,35-49,F,italie,"{'Sushi': 1, 'Japonaise': 1, 'Italienne': 1}",3.44,2.0,2.0,1.56,0.0,0.0,2.0
P2802NNlisab,2014,5,6,None,None,None,"{'Sushi': 1, 'Japonaise': 1}",3.0,0.0,0.0,0.0,0.0,0.0,2.0
carlovQ2528JU,2022,4,2,None,None,None,"{'Sushi': 1, 'Japonaise': 1}",3.0,0.0,0.0,0.0,0.0,0.0,2.0
Katy0210Kunz,2017,31,22,None,None,suisse,"{'Sushi': 1, 'Japonaise': 1}",3.0,0.0,0.0,0.0,0.0,0.0,2.0
StraightFEBward,2020,2,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1}",3.0,0.0,0.0,0.0,0.0,0.0,2.0
davidevesia996,2020,7,7,None,None,italie,"{'Sushi': 1, 'Japonaise': 1}",3.0,0.0,0.0,0.0,0.0,0.0,2.0
Manululi,2018,14,7,None,None,None,"{'Sushi': 1, 'Japonaise': 1}",3.0,0.0,0.0,0.0,0.0,0.0,2.0
Algabe18,2019,4,4,None,None,italie,"{'Sushi': 1, 'Japonaise': 1}",3.0,0.0,0.0,0.0,0.0,0.0,2.0
krism01,2012,6,7,None,None,suisse,"{'Suisse': 2, 'Europeenne': 2, 'Sushi': 1, 'Japonaise': 1, 'Italienne': 1, 'Francaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.55,3.55,3.4,3.3,3.15,0.0,2.0
nathalie7377,2019,7,4,None,None,None,"{'Suisse': 1, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Japonaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.83,2.83,3.0,2.83,1.17,0.0,1.67
Geburtstagsdatum,2020,1,1,None,None,None,"{'Soupes': 1, 'Saine': 1, 'Diner': 1, 'Allemande': 1}",5.0,0.0,0.0,0.0,0.0,0.0,2.0
913diane,2019,3,2,None,None,suisse,"{'Sushi': 1, 'Suisse': 1, 'Japonaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.25,4.0,4.25,2.0,0.0,2.0
